run_id,algorithm,optimizer,seed,N_local,M_blocks,n_total,p,lambda,runtime_sec,best_profit,classical_opt_profit,num_samples_total,num_samples_feasible,num_samples_postselected,num_objective_evals,num_qubits,circuit_depth,two_qubit_gate_count,solution_path,history_path,notes
qaoa_local_cobyla_n10_m5_p1_lamx5_515p360102-669p59724-921p694313-557p170866-855p036_20260405T103411Z,qaoa,cobyla,0,10,5,50,1,"[515.3601024000001, 669.5972399999999, 921.6943125, 557.170866, 855.0360000000001]",243.14552804200503,2303.9580863000006,2639.0098602400003,15360,1523,,120,15,,82,SOLUTIONS/HEURISTICS/solutions/qaoa_local_cobyla_n10_m5_p1_lamx5_515p360102-669p59724-921p694313-557p170866-855p036_20260405T103411Z_solution.csv,SOLUTIONS/HEURISTICS/histories/qaoa_local_cobyla_n10_m5_p1_lamx5_515p360102-669p59724-921p694313-557p170866-855p036_20260405T103411Z_history.csv,execution_target=local; optimizer=cobyla; num_samples_feasible counts per-evaluation package-local samples against original coverage constraints; two_qubit_gate_count is derived from generated QAOA zz_phase terms; compiled circuit depth is unavailable from the current guppylang/hugr package API; lambda stores one penalty value per package-local block
