run_id,algorithm,optimizer,seed,N_local,M_blocks,n_total,p,lambda,runtime_sec,best_profit,classical_opt_profit,num_samples_total,num_samples_feasible,num_samples_postselected,num_objective_evals,num_qubits,circuit_depth,two_qubit_gate_count,solution_path,history_path,notes
dqi_analytic_bp2_n4_m2_p1_20260405T103051Z,dqi,BP2,0,4,2,8,1,,3.0271724000340328,,710.490566944,,,0,2,,,,SOLUTIONS/HEURISTICS/solutions/dqi_analytic_bp2_n4_m2_p1_20260405T103051Z_solution.csv,SOLUTIONS/HEURISTICS/histories/dqi_analytic_bp2_n4_m2_p1_20260405T103051Z_history.csv,bp_mode=BP2; objective_mode=compressed; solution matrix uses -1 where no quantum semantic assignment was available; analytic DQI estimates come from the patched package-local max-XOR workflow; detailed_artifact=SOLUTIONS/HEURISTICS/solutions/dqi_analytic_bp2_n4_m2_p1_20260405T103051Z_dqi_artifact.json; best_profit left blank because the current DQI run did not yield a complete package matrix
